# EngineShelf - what each shelf version brought, from MDN browser-compat-data.
# Written by tools/features.py. F <engine> <id> <count> <name>|<name>|...
# The count is every feature that version was first to support; the names are the
# most notable 14 of them, so a row can say what it brought without shipping all of it.
F	chromium	102	26	break-after|break-before|color()|hidden attribute|inert attribute|AudioContext|Element|ElementInternals|FileSystemFileHandle|FileSystemHandle|FileSystemSyncAccessHandle|HTMLElement|HTMLImageElement|HTMLLinkElement
F	chromium	103	20	<iframe>|BatteryManager|CompressionStream|DecompressionStream|Element|ElementInternals|FontData|Navigator|Permissions|RTCRtpTransceiver|RTCStatsReport|SerialPort|Window|103
F	chromium	104	13	<iframe>|@media|object-view-box|overflow-clip-margin|rotate|scale|translate|BrowserCaptureMediaStreamTrack|ClipboardItem|CropTarget|WebGL2RenderingContext|WebGLRenderingContext|bluetooth
F	chromium	105	35	:has|:highlight|:modal|:selection|<link>|<script>|<style>|@container|@media|contain|container|container-name|container-type|length()
F	chromium	106	10	forced-color-adjust|hyphenate-character|Intl.NumberFormat|Intl.PluralRules|length()|AudioDecoder|AudioEncoder|RTCStatsReport|VideoDecoder|VideoEncoder
F	chromium	107	11	grid-template-columns|grid-template-rows|Element|ElementInternals|MediaDevices|MediaStreamTrack|PerformanceResourceTiming|URLPattern|XRCamera|XRView|XRWebGLBinding
F	chromium	108	29	<form>|<iframe>|<textarea>|@font-face|@supports|align-items|align-self|overflow|overflow-x|overflow-y|length()|ContentVisibilityAutoStateChangeEvent|CredentialsContainer|CSS
F	chromium	109	86	:view-transition|:view-transition-group|:view-transition-image-pair|:view-transition-new|:view-transition-old|<script>|container|display|FinalizationRegistry.register|FinalizationRegistry.unregister|font-family|font-size|hyphenate-limit-chars|math-depth
F	chromium	110	26	:autofill|:picture-in-picture|<iframe>|<script>|Array.toReversed|Array.toSorted|Array.toSpliced|Array.with|font-variant|initial-letter|TypedArray.toReversed|TypedArray.toSorted|TypedArray.with|calc-keyword()
F	chromium	111	40	:nth-child|:nth-last-child|<script>|<template>|@container|@font-feature-values|ArrayBuffer.ArrayBuffer|ArrayBuffer.maxByteLength|ArrayBuffer.resizable|ArrayBuffer.resize|baseline-source|font-variant|font-variant-alternates|SharedArrayBuffer.grow
F	chromium	112	15	animation-composition|hyphens|RegExp.unicodeSets|createImageBitmap|CSSStyleRule|FormData|MediaDevices|ML|MLContext|MLGraph|MLGraphBuilder|MLOperand|Navigator|WorkerNavigator
F	chromium	113	18	<hgroup>|<iframe>|@media|background-image|content|easing-function()|image()|CanvasFilter|CredentialsContainer|GPUAdapter|GPUCommandEncoder|GPUSupportedLimits|Headers|HTMLInputElement
F	chromium	114	29	:backdrop|:closed|:popover-open|<button>|<input>|ArrayBuffer.detached|ArrayBuffer.transfer|ArrayBuffer.transferToFixedLength|JSON.isRawJSON|JSON.parse|JSON.rawJSON|text-wrap|white-space|white-space-collapse
F	chromium	115	32	<iframe>|@keyframes|align-content|align-items|align-self|animation|animation-duration|animation-range|animation-range-end|animation-range-start|animation-timeline|display|justify-content|scroll-timeline
F	chromium	116	20	content-visibility|display|offset|offset-anchor|offset-path|offset-position|timeline-scope|color()|ray()|AbortSignal|CredentialsContainer|DocumentPictureInPicture|DocumentPictureInPictureEvent|HTMLElement
F	chromium	117	43	<iframe>|@starting-style|contain-intrinsic-size|content-visibility|display|font-variant-position|grid-template-columns|grid-template-rows|Intl.PluralRules|Map.groupBy|Object.groupBy|overlay|text-wrap|transition
F	chromium	118	29	<search>|@media|@scope|clear|float|resize|transform-box|length()|CSS|CSSScopeRule|NavigateEvent|PopStateEvent|SVGImageElement|TextMetrics
F	chromium	119	22	:user-invalid|:user-valid|<hr>|<select>|clip-path|Promise.withResolvers|word-break|basic-shape()|calc()|color()|timeline-range-name()|AudioEncoder|BeforeUnloadEvent|Document
F	chromium	120	38	:dir|:nesting|<details>|@media|background-clip|Intl.DateTimeFormat|mask|mask-clip|mask-composite|mask-image|mask-mode|mask-origin|mask-position|mask-repeat
F	chromium	121	29	:grammar-error|:spelling-error|<audio>|<script>|<video>|Array.fromAsync|display|font-palette|scrollbar-color|scrollbar-width|text-decoration|text-decoration-line|color()|CharacterBoundsUpdateEvent
F	chromium	122	40	:backdrop|<script>|@import|align-self|Iterator.drop|Iterator.every|Iterator.filter|Iterator.find|Iterator.flatMap|Iterator.forEach|Iterator.from|Iterator.Iterator|Iterator.map|Iterator.reduce
F	chromium	123	22	<template>|@media|align-content|field-sizing|paint-order|text-spacing-trim|color()|import attributes|type css|type json|CredentialsContainer|CSSKeyframesRule|HTMLTemplateElement|InstallEvent
F	chromium	124	28	<input>|<link>|<template>|direction|writing-mode|inert attribute|writingsuggestions attribute|AbortSignal|ClipboardItem|Document|DocumentPictureInPicture|Element|HTMLElement|HTMLTemplateElement
F	chromium	125	79	:active-view-transition|:active-view-transition-type|:state|<a>|<area>|<iframe>|<img>|<script>|<template>|@position-try|align-items|align-self|anchor-name|block-size
F	chromium	126	32	<a>|<fencedframe>|<iframe>|<img>|@view-transition|AudioEncoder|CloseWatcher|CSSViewTransitionRule|Document|Fence|FencedFrameConfig|fetch|GamepadHapticActuator|GeolocationCoordinates
F	chromium	127	15	<script>|font-size-adjust|Symbol.asyncDispose|ChapterInformation|HTMLInputElement|HTMLTextAreaElement|MediaMetadata|MLGraphBuilder|ProtectedAudience|RTCEncodedAudioFrame|RTCEncodedVideoFrame|VideoFrame|cache|speculation rules prerender
F	chromium	128	17	position-try-fallbacks|Promise.try|ruby-align|AudioContext|CaretPosition|CredentialsContainer|Document|Element|ElementInternals|MediaSession|MLContext|MLGraphBuilder|Navigator|PageRevealEvent
F	chromium	129	18	@media|container-type|interpolate-size|Intl.DurationFormat|position-area|position-try|position-try-fallbacks|calc-size()|CSSPositionTryDescriptors|Document|Element|MLContext|MLGraphBuilder|PublicKeyCredential
F	chromium	130	23	<link>|box-decoration-break|Intl.Locale|justify-items|justify-self|text-wrap|text-wrap-mode|text-wrap-style|CSSNestedDeclarations|DocumentPictureInPicture|HTMLElement|MLGraph|MLGraphBuilder|MLTensor
F	chromium	131	19	:details-content|@page|anchor-scope|font-variant-emoji|color()|CSSMarginRule|HID|HIDConnectionEvent|HIDDevice|HIDInputReportEvent|MLGraphBuilder|Request|WorkerNavigator|XRFrame
F	chromium	132	39	@media|bottom|inset|inset-block|inset-block-end|inset-block-start|inset-inline|inset-inline-end|inset-inline-start|left|margin|margin-block|margin-block-end|margin-block-start
F	chromium	133	38	:checkmark|:open|:picker-icon|<button>|<input>|<script>|<template>|@container|Atomics.pause|container-type|scroll-initial-target|text-box|text-box-edge|text-box-trim
F	chromium	134	42	<dialog>|<meta>|AsyncDisposableStack|AsyncDisposableStack.@@asyncDispose|AsyncDisposableStack.adopt|AsyncDisposableStack.AsyncDisposableStack|AsyncDisposableStack.defer|AsyncDisposableStack.disposeAsync|AsyncDisposableStack.disposed|AsyncDisposableStack.move|AsyncDisposableStack.use|AsyncIterator.@@asyncDispose|DisposableStack|DisposableStack.@@dispose
F	chromium	135	37	:after|:before|:column|:picker|:scroll-button|:scroll-marker|:scroll-marker-group|:target-current|<button>|<selectedcontent>|appearance|DataView.getFloat16|DataView.setFloat16|Float16Array
F	chromium	136	19	<script>|dynamic-range-limit|print-color-adjust|RegExp.escape|dynamic-range-limit-mix()|BaseAudioContext|CanvasRenderingContext2D|CaptureController|CredentialsContainer|GPUAdapterInfo|IdentityCredential|MediaStreamTrack|OffscreenCanvasRenderingContext2D|Permissions
F	chromium	137	25	reading-flow|reading-order|view-transition-name|if()|HTMLCanvasElement|HTMLElement|ImageData|KeyboardEvent|Selection|SubtleCrypto|branch-hinting|catch|catch all|catch all ref
F	chromium	138	47	<script>|@media|block-size|flex|flex-basis|height|inline-size|max-block-size|max-height|max-inline-size|max-width|min-block-size|min-height|min-inline-size
F	chromium	139	37	<button>|@function|corner-block-end-shape|corner-block-start-shape|corner-bottom-left-shape|corner-bottom-right-shape|corner-bottom-shape|corner-end-end-shape|corner-end-start-shape|corner-inline-end-shape|corner-inline-start-shape|corner-left-shape|corner-right-shape|corner-shape
F	chromium	140	24	:view-transition-group-children|<h1>|@font-face|caret-animation|scroll-target-group|text-autospace|Uint8Array.fromBase64|Uint8Array.fromHex|Uint8Array.setFromBase64|Uint8Array.setFromHex|Uint8Array.toBase64|Uint8Array.toHex|view-transition-group|calc()
F	chromium	141	27	<script>|console|DedicatedWorkerGlobalScope|DigitalCredential|Document|Element|IDBIndex|IDBObjectStore|IDBRecord|MediaDevices|MediaStreamTrack|MLGraphBuilder|NavigateEvent|NavigationPrecommitController
F	chromium	142	30	:interest-source|:interest-target|:target-after|:target-before|<a>|<area>|<button>|@container|interest-delay|interest-delay-end|interest-delay-start|if()|Document|fetch
F	chromium	143	13	:nesting|@container|container-type|font-language-override|position-area|position-try|position-try-fallbacks|CustomElementRegistry|Document|Element|PerformanceResourceTiming|WebTransport|Window
F	chromium	144	85	:search-text|<geolocation>|@container|anchor-name|background-position-x|background-position-y|caret-shape|Date.toTemporalInstant|overscroll-behavior|overscroll-behavior-block|overscroll-behavior-inline|overscroll-behavior-x|overscroll-behavior-y|position-anchor
F	chromium	145	29	appearance|column-height|column-wrap|columns|letter-spacing|Map.getOrInsert|Map.getOrInsertComputed|text-justify|WeakMap.getOrInsert|WeakMap.getOrInsertComputed|word-spacing|CookieStore|CrashReportContext|HTMLElement
F	chromium	146	30	<meta>|<template>|animation-trigger|Iterator.concat|text-indent|timeline-trigger|timeline-trigger-activation-range|timeline-trigger-activation-range-end|timeline-trigger-activation-range-start|timeline-trigger-active-range|timeline-trigger-active-range-end|timeline-trigger-active-range-start|timeline-trigger-name|timeline-trigger-source
F	chromium	147	31	<link>|border-shape|Math.sumPrecise|view-transition-scope|color()|timeline-range-name()|Element|ViewTransition|WebSocket|WebTransport|WindowClient|XRCompositionLayer|XRCubeLayer|XRCylinderLayer
F	chromium	148	16	@container|@supports|container|container-name|container-type|image-rendering|text-decoration-skip-ink|global_keywords()|Credential|LanguageModel|PaymentRequest|PerformanceResourceTiming|RTCPeerConnection|SharedWorker
F	chromium	149	49	:active|:focus-within|:hover|<meta>|column-rule-break|column-rule-inset|column-rule-inset-cap|column-rule-inset-cap-end|column-rule-inset-cap-start|column-rule-inset-end|column-rule-inset-junction|column-rule-inset-junction-end|column-rule-inset-junction-start|column-rule-inset-start
F	chromium	150	30	<audio>|<video>|@supports|background|background-clip|flex-flow|flex-line-count|flex-wrap|overscroll-behavior|overscroll-behavior-block|overscroll-behavior-inline|overscroll-behavior-x|overscroll-behavior-y|text-fit
